timestamp,from_me,text
2025-01-12 16:33:02,1,why
2025-01-12 16:33:06,0,it ok megan 
2025-01-12 16:33:14,0,1 more month
2025-01-12 16:33:19,1,i know it okay but it would be nice 
2025-01-12 16:33:20,1,u know
2025-01-12 16:33:21,0,less actually 
2025-01-12 16:33:26,0,i know :/
2025-01-12 16:33:29,1,hey yipee
2025-01-12 16:33:36,1,i hope everything works out
2025-01-12 16:33:47,1,hasn’t clocked to me that i’ll be living with 3 random girls yet
2025-01-12 16:33:51,1,hope they’re cool 
2025-01-12 16:34:00,0,hasn’t clocked to u?
2025-01-12 16:34:04,1,clocked
2025-01-12 16:34:12,1,is that not an expression or did i make that up
2025-01-12 16:34:12,0,i hope so too megan
2025-01-12 16:34:18,0,im coming for that castle
2025-01-12 16:34:28,1,hehe
2025-01-12 16:34:30,0,pretty sure that’s not a saying
2025-01-12 16:34:33,1,castle on the cloud
2025-01-12 16:34:37,1,that’s totally a saying
2025-01-12 16:34:38,0,yes exactly
2025-01-12 16:34:44,0,what 
2025-01-12 16:34:48,0,it doesn’t even make sense
2025-01-12 16:34:52,0,what is clocked
2025-01-12 16:35:02,1,oh my god
2025-01-12 16:35:04,1,did i make that up
2025-01-12 16:35:09,1,there is no way
2025-01-12 16:35:12,0,i think so 
2025-01-12 16:35:13,1,mandela effect
2025-01-12 16:35:15,0,🤣🤣
2025-01-12 16:35:19,0,😂😂😱😂
2025-01-12 16:35:22,1,clicked
2025-01-12 16:35:24,1,clocked
2025-01-12 16:35:34,0,clicked
2025-01-12 16:35:35,1,but hasn’t clicked to me doesn’t sound right
2025-01-12 16:35:36,0,is right 
2025-01-12 16:35:42,1,no i will use clock
2025-01-12 16:35:46,0,i think it’s clicked in 
2025-01-12 16:36:15,0,ok u do that girl 
2025-01-12 16:36:27,1,￼
2025-01-12 16:36:28,1,no im not crazy
2025-01-12 16:37:03,0,uhm
2025-01-12 16:37:23,1,like
2025-01-12 16:37:25,0,oh yes
2025-01-12 16:37:28,1,it hasn’t clicked that blah blah
2025-01-12 16:37:28,0,i suppose so 
2025-01-12 16:37:30,1,clocked
2025-01-12 16:37:34,1,*
2025-01-12 16:37:34,0,i’ve never heard that before
2025-01-12 16:37:38,1,ugh whatever
2025-01-12 16:37:50,0,anywho 
2025-01-12 16:37:55,0,i love you megan
2025-01-12 16:38:01,1,this is crazy am i going crazy
2025-01-12 16:38:03,1,i lvoe u too
2025-01-12 16:38:04,1,love
2025-01-12 16:38:08,1,love love love love
2025-01-12 16:38:11,1,andrewwwww
2025-01-12 16:38:12,0,hey
2025-01-12 16:38:15,1,lets like
2025-01-12 16:38:17,1,idk
2025-01-12 16:38:19,1,kiss
2025-01-12 16:38:21,1,makeout
2025-01-12 16:38:23,1,whatever
2025-01-12 16:38:29,0,or wtv 
2025-01-12 16:38:33,1,wtv 
2025-01-12 16:38:38,1,fuck 
2025-01-12 16:38:42,1,smth like that
2025-01-12 16:38:48,0,smth like that 
2025-01-12 16:38:53,1,smth along the lines
2025-01-12 16:39:01,0,not on the line tho 
2025-01-12 16:39:05,0,just along them 
2025-01-12 16:39:07,1,hm
2025-01-12 16:39:10,1,well yeah
2025-01-12 16:39:14,0,well yeah 
2025-01-12 16:39:21,1,can’t be on the line that would be insane
2025-01-12 16:39:26,0,right
2025-01-12 16:39:29,0,i had the same thinking 
2025-01-12 16:39:44,1,good thinking sargent 
2025-01-12 16:39:49,1,sir
2025-01-12 16:39:53,0,colonel 
2025-01-12 16:39:59,1,maestro
2025-01-12 16:40:04,0,private 
2025-01-12 16:40:16,1,general
2025-01-12 16:40:19,0,hey megan 
2025-01-12 16:40:23,1,hey andrew
2025-01-12 16:40:29,1,how sick r u 1-10
2025-01-12 16:40:30,0,everything is gonna workout 
2025-01-12 16:40:37,0,6? 
2025-01-12 16:40:40,1,we’re gonna workout
2025-01-12 16:40:44,1,okay not bad 
2025-01-12 16:40:52,1,figuratively and literally 
2025-01-12 16:41:02,1,you’ll get better today i know it
2025-01-12 16:41:08,0,ted would be so confused
2025-01-12 16:41:14,1,hahah
2025-01-12 16:41:23,1,me and my mom prayed for u
2025-01-12 16:41:26,1,so it must work
2025-01-12 16:41:31,0,ahahahah
2025-01-12 16:41:37,0,so sweet of u guys 
2025-01-12 16:41:39,0,thank you 
2025-01-12 16:41:45,1,she’s rlly concerned for u
2025-01-12 16:41:49,0,is she
2025-01-12 16:42:02,1,she said when she was in college she slept so well out like a light 
2025-01-12 16:42:21,1,so she’s like why is he having sleeping problems as a young adult 
2025-01-12 16:42:30,0,idk i’ve always had trouble sleeping 
2025-01-12 16:42:33,0,since a was a kid 
2025-01-12 16:42:40,1,see that’s even more sad
2025-01-12 16:42:46,0,i guess so 
2025-01-12 16:42:49,1,￼
2025-01-12 16:42:52,1,like this little cute baby
2025-01-12 16:42:54,1,bless his soul
2025-01-12 16:43:01,0,his soul is blessed 
2025-01-12 16:43:06,0,heheh
2025-01-12 16:43:09,1,he’s so cuteeeeee
2025-01-12 16:43:24,1,￼
2025-01-12 16:43:26,1,wahahahahahah
2025-01-12 16:43:28,1,sorry
2025-01-12 16:43:31,1,need to stop
2025-01-12 16:43:38,0,￼
2025-01-12 16:43:39,1,have this engrained in my head practically
2025-01-12 16:43:42,0,here have a new one
2025-01-12 16:43:52,1,hehehehehe
2025-01-12 16:43:54,1,hahahahaah
2025-01-12 16:43:56,1,whahahahaha
2025-01-12 16:44:14,1,awwwww
2025-01-12 16:44:18,1,how old were u here
2025-01-12 16:44:25,0,3
2025-01-12 16:44:39,1,oh my god
2025-01-12 16:44:47,1,cutest little thing 
2025-01-12 16:45:01,0,oh thanks 🥰
2025-01-12 16:45:19,0,no need to stop 
2025-01-12 16:45:23,0,do wtv u please
2025-01-12 16:45:23,1,￼
2025-01-12 16:45:32,1,idk when this was but birthday
2025-01-12 16:45:33,0,awww
2025-01-12 16:45:39,0,is it hello kitty
2025-01-12 16:45:44,1,yes 
2025-01-12 16:45:50,1,it was the only birthday party i had
2025-01-12 16:46:00,1,￼￼
2025-01-12 16:46:26,0,aw :(
2025-01-12 16:46:34,0,you look so amused 
2025-01-12 16:46:44,1,i rmbr i didn’t even have the cake
2025-01-12 16:46:51,0,nooooo
2025-01-12 16:46:54,0,that’s so sad. 
2025-01-12 16:47:02,1,after i blew candles i went to play on my scooter and i came back and there was none left
2025-01-12 16:47:08,0,u poor thing 
2025-01-12 16:47:20,0,who forgot to save u a slice 
2025-01-12 16:47:36,1,oh hey it okay i had super fun on scooter
2025-01-12 16:47:43,0,i suppose 
2025-01-12 16:47:51,1,oh silly they prolly didn’t know why i left without having cake
2025-01-12 16:48:05,0,u were just too excited 
2025-01-12 16:48:19,1,￼oh my god i found this one
2025-01-12 16:48:31,0,ahahahhha
2025-01-12 16:48:35,0,u little baby
2025-01-12 16:48:44,1,i’m so fat
2025-01-12 16:48:52,0,ur a little chubby 
2025-01-12 16:49:04,0,but who’s not chubby as a baby
2025-01-12 16:49:13,1,my brother was skinnier
2025-01-12 16:49:25,1,i miss being fat 
2025-01-12 16:49:30,1,and cute
2025-01-12 16:49:31,0,really 
2025-01-12 16:49:32,1,and small
2025-01-12 16:49:36,0,oh yes
2025-01-12 16:49:37,0,me too 
2025-01-12 16:49:40,1,a stroller
2025-01-12 16:49:43,1,ugh amazing
2025-01-12 16:50:02,1,being carried around when u didn’t feel like walking
2025-01-12 16:50:05,1,the dream 
2025-01-12 16:50:26,1,oh no i’m quite alright
2025-01-12 16:50:45,1,mhm positive
2025-01-12 16:50:47,1,no no no
2025-01-12 16:50:49,1,hey andrew
2025-01-12 16:50:54,1,i should go sleep
2025-01-12 16:51:07,1,yes i was telling u that
2025-01-12 16:51:13,1,yes ofc we will rejoice 
2025-01-12 16:51:16,1,rejoin
2025-01-12 16:51:23,1,rejourn??
2025-01-12 16:51:27,1,is that not a word
2025-01-12 16:51:32,1,adjourn
2025-01-12 16:51:35,1,i found it
2025-01-12 16:51:47,1,yay
2025-01-12 16:51:52,1,hey i love you much
2025-01-12 16:51:55,1,so so so 
2025-01-12 16:52:05,1,go have a banging day today
2025-01-12 16:52:13,1,smash it out of the park 
2025-01-12 16:52:19,1,okay anfrew 
2025-01-12 16:52:34,1,goodnight anfrew 
2025-01-12 16:52:38,1,💋💋💋
2025-01-12 16:56:11,0,we’ll get a stroller for u
2025-01-12 16:56:31,0,really
2025-01-12 16:56:40,0,i think it’d be quite a funny sight
2025-01-12 17:00:47,0,hey
2025-01-12 17:03:20,0,go sleep 
2025-01-12 17:03:26,0,i’ll see u tmrw
2025-01-12 17:06:11,0,there u go 
2025-01-12 17:06:25,0,go get good mimis love
2025-01-12 17:07:11,1,i love you stinker 
2025-01-12 17:07:32,0,i love you much too 
2025-01-12 17:07:51,0,i will try mefan 
2025-01-12 17:08:04,0,will do my best 
2025-01-12 17:08:17,0,ok mefan 
2025-01-12 17:08:23,0,see u tmrw
2025-01-12 17:08:36,0,goodnight 😘 
2025-01-12 19:50:28,0,megan 
2025-01-12 19:50:29,0,noooo
2025-01-12 19:50:38,0,all ur tedts from eatlier are gone
2025-01-12 19:50:42,0,i cant see tidbits
2025-01-12 19:50:44,0,noooooooo
2025-01-13 01:38:22,1,aw hey
2025-01-13 01:38:47,1,that’s so sad why does it keep happening 
2025-01-13 02:01:35,0,idk love
2025-01-13 02:01:39,0,i just woke up 
2025-01-13 02:01:46,0,from an hour long nap 
2025-01-13 02:02:38,1,as hey
2025-01-13 02:02:40,1,se
2025-01-13 02:02:45,1,aw****
2025-01-13 02:02:49,1,how’s the boy
2025-01-13 02:02:58,0,the boy is doing ok 
2025-01-13 02:03:10,0,just been lying in bed the whole day 
2025-01-13 02:03:16,0,he needs to do some work tn 
2025-01-13 02:03:21,0,how’s the girl 
2025-01-13 02:05:16,1,getting good rest 
2025-01-13 02:05:22,1,how’s the sick
2025-01-13 02:05:32,0,it’s definitely way better
2025-01-13 02:05:34,1,she had good sleep but now stomach is hurting
2025-01-13 02:05:52,0,but also definitely still sick 
2025-01-13 02:06:04,0,aw tell her i send some kisses
2025-01-13 02:06:16,0,3 kisses one of each size
2025-01-13 02:06:30,1,aw heheheh
2025-01-13 02:06:34,1,and a hand hug ofc
2025-01-13 02:06:40,1,okay yay 
2025-01-13 02:06:47,0,oh well duh 
2025-01-13 02:06:48,1,just coughing now?
2025-01-13 02:06:59,1,my future roommates are all white 
2025-01-13 02:07:05,1,i’m scared
2025-01-13 02:07:22,0,coughing congestion and fatigue 
2025-01-13 02:07:30,0,that’s fun 
2025-01-13 02:07:40,0,do yk what they’re like at all 
2025-01-13 02:07:46,0,like what’s the vibe 
2025-01-13 02:08:24,1,:( could use that nose inhaler thing 
2025-01-13 02:08:47,1,no she gave me their instas i’m gonna send them a little bio 
2025-01-13 02:09:06,1,but the condo is quite cute
2025-01-13 02:09:13,1,￼
2025-01-13 02:09:17,1,like okay cute asf
2025-01-13 02:09:18,0,oh yes good idea 
2025-01-13 02:09:24,1,and love that it’s real floor and not carpet
2025-01-13 02:09:36,0,hey that is quite nice 
2025-01-13 02:09:43,0,do u remember what it’s called 
2025-01-13 02:10:14,1,what’s what called
2025-01-13 02:10:25,0,the apartment complex 
2025-01-13 02:10:41,1,oh it’s not a complex i think
2025-01-13 02:10:49,0,oh townhouse right 
2025-01-13 02:11:00,1,7986 camino kiosco
2025-01-13 02:11:16,1,it’s on the other side of doyle 
2025-01-13 02:11:19,1,omg 
2025-01-13 02:11:28,1,i had the craziest dream
2025-01-13 02:11:31,1,i was driving 
2025-01-13 02:11:36,1,but like i was a new driver
2025-01-13 02:11:57,1,and i was heading to the airbnb but i was like mid driving in the middle of the road trying to find the location
2025-01-13 02:12:03,1,like it kept deleting the directions
2025-01-13 02:12:21,1,and then everytime i put my car to park it would move 
2025-01-13 02:12:28,1,so i had to just use the break
2025-01-13 02:12:39,1,but then sometimes i would forget which side was the break
2025-01-13 02:12:49,0,oh god
2025-01-13 02:12:54,0,that sounds awful 
2025-01-13 02:12:59,0,did it wake u up
2025-01-13 02:13:13,1,no it was chill brah
2025-01-13 02:13:16,1,i didn’t hit anything
2025-01-13 02:13:22,1,it was just stressful
2025-01-13 02:13:25,0,oh ur so chill then brotato head 
2025-01-13 02:13:28,1,i’m pooping btw
2025-01-13 02:13:32,0,yayyy
2025-01-13 02:13:39,0,yk i didn’t poop yesterday
2025-01-13 02:13:45,0,for the first time in who knows how long 
2025-01-13 02:13:50,0,years maybe 
2025-01-13 02:13:51,1,what
2025-01-13 02:13:56,1,is that why i pooped 3 times
2025-01-13 02:13:57,0,i know 
2025-01-13 02:14:01,0,probably
2025-01-13 02:14:01,1,i’m such an empath had to poop for h
2025-01-13 02:14:10,0,aw yes u are megan
2025-01-13 02:14:12,0,that’s what it was
2025-01-13 02:14:18,1,u know i realized 
2025-01-13 02:14:31,1,i won’t even be able to take the bus for free when i go
2025-01-13 02:14:39,1,i’m just gonna walk everywhere 
2025-01-13 02:14:51,0,oh no 
2025-01-13 02:14:57,0,megan i thought about it
2025-01-13 02:14:58,1,i’m pretty close to utc
2025-01-13 02:15:05,0,what’re u gonna do when im in class 
2025-01-13 02:15:17,1,um fuck around 
2025-01-13 02:15:35,1,i’ll stand outside the door and wait for u
2025-01-13 02:15:39,1,i can’t even go to ucsd
2025-01-13 02:15:43,0,ahaha
2025-01-13 02:17:25,0,i’ll put u in my pocket
2025-01-13 02:17:29,0,the whole day
2025-01-13 02:17:38,0,u can come w me everywhere
2025-01-13 02:17:43,1,yes lovely
2025-01-13 02:17:54,1,i’m gonna email my dance prof and ask if i can go to her classes
2025-01-13 02:18:02,0,good idea
2025-01-13 02:18:05,1,yes
2025-01-13 02:18:08,0,yes
2025-01-13 02:18:13,1,very good
2025-01-13 02:18:23,0,i’ll feel so bad leaving for class
2025-01-13 02:18:27,1,hmm should i just do the online complex analysis class 
2025-01-13 02:18:31,1,then i can just do work
2025-01-13 02:18:35,0,it’ll be like leaving a dog at home 
2025-01-13 02:18:39,1,hey
2025-01-13 02:18:41,1,im nkt a dog
2025-01-13 02:18:42,0,isn’t it rly hard tho 
2025-01-13 02:18:43,1,hey
2025-01-13 02:18:45,0,i know i know 
2025-01-13 02:18:47,1,i have so many friends
2025-01-13 02:18:50,1,i could meet lexi
2025-01-13 02:18:52,1,um
2025-01-13 02:18:57,0,um
2025-01-13 02:18:58,1,that’s it
2025-01-13 02:19:01,1,jan and anson 
2025-01-13 02:19:05,1,alice
2025-01-13 02:19:11,1,michelle
2025-01-13 02:19:15,1,jan the girl
2025-01-13 02:19:21,0,wont they have stuff going on during the day too tho 
2025-01-13 02:19:25,1,ugh
2025-01-13 02:19:35,1,can’t a girl just
2025-01-13 02:19:41,0,okok
2025-01-13 02:19:55,1,i’ll just like
2025-01-13 02:19:57,1,u know
2025-01-13 02:19:59,1,oo jessica
2025-01-13 02:20:02,1,i know her too
2025-01-13 02:20:07,0,yes
2025-01-13 02:20:15,1,wow that’s all
2025-01-13 02:20:15,0,u can’t even move in
2025-01-13 02:20:18,1,that’s everyone i know
2025-01-13 02:20:19,0,u have no car
2025-01-13 02:20:22,1,what do u mean
2025-01-13 02:20:38,1,why do i need to move in with car
2025-01-13 02:20:48,0,idk like to go buy stuff 
2025-01-13 02:20:59,1,oh pish posh 
2025-01-13 02:21:04,1,i’ve done it once 
2025-01-13 02:21:15,1,r u not gonna help me 
2025-01-13 02:21:23,0,ofc i am 
2025-01-13 02:21:28,0,but i meant while i’m gone 
2025-01-13 02:21:35,0,or doing work 
2025-01-13 02:21:50,1,well i don’t need to buy that much stuff
2025-01-13 02:22:02,1,just there for 2 weeks rlly 
2025-01-13 02:22:12,0,maybe u can become rly great friend w ur roommates 
2025-01-13 02:25:06,1,ya i’ll try
2025-01-13 02:25:29,0,hey
2025-01-13 02:25:35,0,megan 
2025-01-13 02:25:41,0,i love you 
2025-01-13 02:25:48,1,aw hey i love you too 
2025-01-13 02:25:55,0,i win 
2025-01-13 02:25:56,1,can u call
2025-01-13 02:26:01,0,ofc
2025-01-13 02:26:09,1,oh yipee
2025-01-13 02:26:14,0,i might not be able to talk that well 
2025-01-13 02:26:18,0,but i can call 
2025-01-13 02:26:32,1,oh don’t worry
2025-01-13 02:37:17,1,￼
2025-01-13 02:52:23,1,￼
2025-01-13 04:37:29,0,￼
2025-01-13 04:43:35,1,"wordle 1,304 3/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩"
2025-01-13 04:43:47,1,showstopping
2025-01-13 04:43:54,1,calling my brother 
2025-01-13 04:44:09,1,he’s going for his old crush’s sister 
2025-01-13 04:44:11,1,isn’t that lovely 
2025-01-13 04:53:20,0,ikr
2025-01-13 04:53:28,0,lifetime performance by me
2025-01-13 04:53:38,0,that is indeed so lovely 
2025-01-13 04:53:44,0,so many questions 
2025-01-13 04:53:48,0,what prompted this
2025-01-13 04:53:56,0,what happened to the 6 foot white girl
2025-01-13 05:15:02,1,reacted ☺️ to “lifetime performance by me”
2025-01-13 05:15:06,1,me too
2025-01-13 05:15:39,1,so they met during thanksgiving bc lily (old crush) invited eden to their family dinner 
2025-01-13 05:17:26,1,and back then lilys sister told lily that if my brother had been older she would’ve been into him
2025-01-13 05:18:16,1,but then recently lily told eden that she’s still into him and wanted to give him her number 
2025-01-13 05:18:22,0,oh my god
2025-01-13 05:18:24,0,so messy 
2025-01-13 05:18:34,1,so my brother called me asking how to text girl
2025-01-13 05:18:34,0,so why does he want the sister then 
2025-01-13 05:18:42,0,if lily likes him too 
2025-01-13 05:18:47,1,but i was like this kinda fucked up u had a big crush on sister 
2025-01-13 05:18:49,0,ahaha that’s great 
2025-01-13 05:19:00,1,well he finds her cute too i guess
2025-01-13 05:19:08,1,no lily doesn’t like him
2025-01-13 05:19:11,1,lily has bf
2025-01-13 05:19:13,1,it’s the sister
2025-01-13 05:19:16,0,ohhhh
2025-01-13 05:19:18,0,i see
2025-01-13 05:19:27,0,interesting 
2025-01-13 05:19:29,1,my brother keeps saying he has rizz
2025-01-13 05:19:30,1,it’s gross
2025-01-13 05:19:31,0,so are they talking now 
2025-01-13 05:19:34,0,oh boy 
2025-01-13 05:19:59,0,he does seem to be talking to a new girl 
2025-01-13 05:20:17,1,i told him what to send so he just sent it
2025-01-13 05:20:20,1,we’ll see what happens
2025-01-13 05:20:26,1,but she’s in kentucky rn
2025-01-13 05:20:28,1,😅
2025-01-13 05:20:31,0,wow
2025-01-13 05:20:33,0,kentucky 
2025-01-13 05:20:38,0,forgot that was a real place
2025-01-13 05:20:50,0,what’d u tell him 
2025-01-13 05:21:27,1,right like it’s not just kfc 
2025-01-13 05:21:40,1,oh i literally said say hi it’s eden is this rachel
2025-01-13 05:21:45,0,heheh
2025-01-13 05:21:51,0,good one
2025-01-13 05:21:54,1,right
2025-01-13 05:22:00,1,almost like mine
2025-01-13 05:22:01,0,smooth
2025-01-13 05:22:08,1,smoothhh operatorrr
2025-01-13 05:22:15,0,haha yes i thought the same thing 
2025-01-13 05:22:20,0,i just finish dinner
2025-01-13 05:22:31,0,"i had more soup, some pasta, and uncrustable"
2025-01-13 05:22:37,0,biggest meal i’ve had to date 
2025-01-13 05:22:59,1,hey good job
2025-01-13 05:23:01,1,soup is good
2025-01-13 05:23:06,0,hey thanks 
2025-01-13 05:23:11,1,you need to eat more but this is a good start
2025-01-13 05:23:19,0,yes i’m so full rn 
2025-01-13 05:23:43,1,good 
2025-01-13 05:23:48,1,y will feel better tmr 
2025-01-13 05:23:51,1,and the day after
2025-01-13 05:23:53,1,and the day after
2025-01-13 05:23:59,1,and then it will be sunshine and rainbows
2025-01-13 05:25:07,0,yes 
2025-01-13 05:25:15,0,the day u recover from a cold and go outside
2025-01-13 05:25:19,0,and feel the sun and the air
2025-01-13 05:25:23,0,it’s glorious 
2025-01-13 05:25:38,1,and u can breathe through both nose holes 
2025-01-13 05:25:50,1,we take it for granted
2025-01-13 05:25:53,1,air
2025-01-13 05:25:56,1,such nice air
2025-01-13 05:26:18,0,yes and ur throat finally doesn’t hurt 
2025-01-13 05:26:23,0,i’m so glad u understand 
2025-01-13 05:26:33,0,not always true 
2025-01-13 05:26:39,0,u never take my nose holes for granted 
2025-01-13 05:30:36,1,that’s true
2025-01-13 05:30:50,1,i always play with them
2025-01-13 05:30:57,0,yes
2025-01-13 05:31:10,0,how is it going megan 
2025-01-13 05:31:13,0,what’s happening
2025-01-13 05:31:41,1,i’m eating lunch
2025-01-13 05:31:49,1,that’s what’s going 
2025-01-13 05:31:54,1,leanne wants hdl for dinner
2025-01-13 05:32:11,0,what’s for lunch 
2025-01-13 05:32:17,0,are u down 
2025-01-13 05:32:43,1,i want to know her credit limit
2025-01-13 05:32:53,1,restaurant we went to nearby dorm
2025-01-13 05:32:58,1,then i’m gonna tully after
2025-01-13 05:33:07,1,meh 
